Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_STAT_STALL,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_DCACHE_HITS,SQC_TC_STALL,SQ_BUSY_CYCLES,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VMEM,SQ_INSTS_VSKIPPED,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,TA_FLAT_READ_WAVEFRONTS_sum,TA_TOTAL_WAVEFRONTS_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_DRAM_sum,TCC_EA0_RDREQ_sum,TCC_NC_REQ_sum,TCP_TCC_CC_WRITE_REQ_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum
392,0,1,1280,1280,256,256,512,0,8,0,32,64,"void rocprim::ROCPRIM_400001_NS::detail::block_reduce_kernel<true, false, 16u, rocprim::ROCPRIM_400001_NS::detail::wrapped_reduce_config<rocprim::ROCPRIM_400001_NS::default_config, int>, int, hipcub::HIPCUB_400000_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::HIPCUB_400000_NS::detail::convert_binary_result_type_wrapper<hipcub::HIPCUB_400000_NS::Sum, hipcub::HIPCUB_400000_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int> >(hipcub::HIPCUB_400000_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::HIPCUB_400000_NS::detail::convert_binary_result_type_wrapper<hipcub::HIPCUB_400000_NS::Sum, hipcub::HIPCUB_400000_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int>)",12735972216645,12735972219011,393,1377,62345.0,119506.0,1.0,0.0,3521.0,0.0,2.0,0.0,9024.0,9024.0,1.0,2.0,0.0,30.0,30.0,0.0,0.0,0.0,4.0,0.0
393,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12735972609857,12735972614708,394,21,106210.0,240560.0,0.0,0.0,7473.0,0.0,8.0,0.0,0.0,0.0,4.0,8.0,0.0,42.0,42.0,0.0,0.0,0.0,8.0,0.0
394,0,1,1280,1280,256,256,0,0,12,4,48,64,__amd_rocclr_fillBufferAligned,12735972981220,12735972982903,395,26,53402.0,108363.0,0.0,0.0,2177.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,29.0,29.0,0.0,0.0,0.0,2.0,0.0
395,0,1,1280,1280,256,256,0,0,12,4,48,64,__amd_rocclr_fillBufferAligned,12735973347250,12735973348934,396,26,62239.0,112276.0,0.0,0.0,2169.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,45.0,45.0,0.0,0.0,0.0,2.0,0.0
396,0,1,1280,1280,256,256,0,0,8,0,16,64,"void rocprim::ROCPRIM_400001_NS::detail::init_lookback_scan_state_kernel<rocprim::ROCPRIM_400001_NS::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::ROCPRIM_400001_NS::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::ROCPRIM_400001_NS::detail::lookback_scan_state<unsigned int, false, true> const::value_type*)",12735977794082,12735977795967,397,1681,62652.0,129768.0,0.0,0.0,2557.0,0.0,2.0,0.0,6320.0,6320.0,0.0,2.0,0.0,44.0,44.0,0.0,0.0,0.0,17.0,0.0
397,0,1,1280,1280,512,512,29184,0,52,52,112,64,"void rocprim::ROCPRIM_400001_NS::detail::partition_kernel<(rocprim::ROCPRIM_400001_NS::detail::select_method)0, true, rocprim::ROCPRIM_400001_NS::detail::wrapped_partition_config<rocprim::ROCPRIM_400001_NS::default_config, (rocprim::ROCPRIM_400001_NS::detail::partition_subalgo)5, long, rocprim::ROCPRIM_400001_NS::empty_type>, hipcub::HIPCUB_400000_NS::CountingInputIterator<long, long>, rocprim::ROCPRIM_400001_NS::empty_type*, hipcub::HIPCUB_400000_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::ROCPRIM_400001_NS::tuple<long*, rocprim::ROCPRIM_400001_NS::empty_type>, rocprim::ROCPRIM_400001_NS::tuple<rocprim::ROCPRIM_400001_NS::empty_type*, rocprim::ROCPRIM_400001_NS::empty_type*>, rocprim::ROCPRIM_400001_NS::empty_type, rocprim::ROCPRIM_400001_NS::detail::lookback_scan_state<unsigned int, false, true>, rocprim::ROCPRIM_400001_NS::detail::block_id_wrapper<unsigned int, false>, rocprim::ROCPRIM_400001_NS::empty_type>(hipcub::HIPCUB_400000_NS::CountingInputIterator<long, long>, rocprim::ROCPRIM_400001_NS::empty_type*, hipcub::HIPCUB_400000_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::ROCPRIM_400001_NS::tuple<long*, rocprim::ROCPRIM_400001_NS::empty_type>, rocprim::ROCPRIM_400001_NS::tuple<rocprim::ROCPRIM_400001_NS::empty_type*, rocprim::ROCPRIM_400001_NS::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::ROCPRIM_400001_NS::empty_type, rocprim::ROCPRIM_400001_NS::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::ROCPRIM_400001_NS::detail::vsmem_t, rocprim::ROCPRIM_400001_NS::detail::block_id_wrapper<unsigned int, false>, rocprim::ROCPRIM_400001_NS::empty_type)",12735978159592,12735978163882,398,1375,62708.0,139896.0,16.0,0.0,7257.0,0.0,10.0,0.0,31290.0,31290.0,1.0,10.0,0.0,86.0,86.0,0.0,0.0,0.0,27.0,0.0
398,0,1,1280,1280,256,256,0,0,8,0,32,64,"void rocprim::ROCPRIM_400001_NS::detail::transform_kernel<true, rocprim::ROCPRIM_400001_NS::detail::wrapped_transform_config<rocprim::ROCPRIM_400001_NS::default_config, unsigned long, true>, unsigned long, unsigned long*, int*, rocprim::ROCPRIM_400001_NS::identity<void> >(unsigned long*, unsigned long, int*, rocprim::ROCPRIM_400001_NS::identity<void>)",12735978525382,12735978527146,399,1647,57687.0,103106.0,0.0,0.0,2237.0,0.0,2.0,0.0,11200.0,11200.0,1.0,2.0,0.0,23.0,23.0,0.0,0.0,0.0,2.0,0.0
399,0,1,1280,1280,128,128,0,0,16,0,80,64,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",12736011109080,12736011111726,400,1771,62830.0,132415.0,3.0,0.0,4005.0,0.0,3.0,0.0,6758.0,6758.0,2.0,3.0,0.0,75.0,75.0,0.0,0.0,0.0,15.0,0.0
400,0,1,1280,1280,256,256,0,0,24,0,32,64,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::Half>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::Half>, std::array<char*, 2ul>)",12736011477797,12736011479962,401,462,54896.0,99328.0,0.0,0.0,3161.0,0.0,2.0,0.0,7252.0,7252.0,1.0,2.0,0.0,42.0,42.0,0.0,0.0,0.0,6.0,0.0
401,0,1,1280,1280,128,128,0,0,20,4,64,64,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int, bool)#1})",12736048275824,12736048278951,402,1935,63586.0,129685.0,0.0,0.0,5127.0,0.0,4.0,0.0,5340.0,5340.0,3.0,4.0,0.0,179.0,179.0,0.0,0.0,0.0,44.0,0.0
402,0,1,1280,1280,32,32,512,0,32,0,80,64,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>)",12736058320298,12736058324348,403,2254,66733.0,154603.0,8.0,0.0,6925.0,0.0,3.0,0.0,6604.0,6604.0,2.0,3.0,0.0,120.0,120.0,0.0,0.0,0.0,10.0,0.0
403,0,1,1280,1280,32,32,512,0,32,0,80,64,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>)",12736068673364,12736068677533,404,2315,68279.0,151506.0,8.0,0.0,7109.0,0.0,3.0,0.0,7014.0,7014.0,2.0,3.0,0.0,120.0,120.0,0.0,0.0,0.0,10.0,0.0
404,0,1,1280,1280,256,256,0,0,24,0,32,64,"void at::native::vectorized_elementwise_kernel<8, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",12736098829100,12736098831546,405,2499,60925.0,114466.0,0.0,0.0,3329.0,0.0,2.0,0.0,8852.0,8852.0,1.0,2.0,0.0,43.0,43.0,0.0,0.0,0.0,2.0,0.0
405,0,1,1280,1280,256,256,0,0,40,0,32,64,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, std::array<char*, 3ul>)",12736099198057,12736099200703,406,756,60359.0,119717.0,0.0,0.0,3756.0,0.0,3.0,0.0,14778.0,14778.0,2.0,3.0,0.0,64.0,64.0,0.0,0.0,0.0,3.0,0.0
406,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736099565612,12736099568578,407,21,98759.0,208987.0,0.0,0.0,3837.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,26.0,26.0,0.0,0.0,0.0,2.0,0.0
407,0,1,1280,1280,256,256,0,0,76,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>)",12736127812922,12736127815568,408,2722,64388.0,129855.0,0.0,0.0,3873.0,0.0,3.0,0.0,10008.0,10008.0,2.0,3.0,0.0,65.0,65.0,0.0,0.0,0.0,3.0,0.0
408,0,1,1280,1280,256,256,0,0,40,0,64,64,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>)",12736146474585,12736146477993,409,2942,65582.0,135509.0,0.0,0.0,5262.0,0.0,2.0,0.0,19172.0,19172.0,1.0,2.0,0.0,92.0,92.0,0.0,0.0,0.0,2.0,0.0
409,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736146843623,12736146846189,410,21,94876.0,188764.0,0.0,0.0,2929.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
410,0,1,1280,1280,256,256,0,0,40,0,64,64,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>)",12736147209934,12736147213222,411,2942,58357.0,127430.0,0.0,0.0,5169.0,0.0,2.0,0.0,19180.0,19180.0,1.0,2.0,0.0,92.0,92.0,0.0,0.0,0.0,2.0,0.0
411,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736147576165,12736147578811,412,21,96030.0,206044.0,0.0,0.0,2953.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
412,0,1,1280,1280,256,256,0,0,40,0,64,64,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>)",12736147943439,12736147946806,413,2942,59840.0,128496.0,0.0,0.0,5363.0,0.0,2.0,0.0,18540.0,18540.0,1.0,2.0,0.0,92.0,92.0,0.0,0.0,0.0,2.0,0.0
413,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736148312757,12736148315323,414,21,94863.0,192193.0,0.0,0.0,2889.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
414,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736148686365,12736148689853,415,21,97713.0,210490.0,0.0,0.0,4825.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,26.0,26.0,0.0,0.0,0.0,4.0,0.0
415,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736149054240,12736149057367,416,21,94855.0,198787.0,0.0,0.0,4129.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
416,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736149420912,12736149424761,417,21,105430.0,212324.0,0.0,0.0,4017.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
417,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736149792796,12736149795763,418,21,95608.0,203375.0,0.0,0.0,3745.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
418,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736150161593,12736150164680,419,21,97439.0,205635.0,0.0,0.0,3909.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
419,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736150529949,12736150533437,420,21,101162.0,213686.0,0.0,0.0,3737.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
420,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736150898105,12736150901111,421,21,96984.0,198615.0,0.0,0.0,3873.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
421,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736151266300,12736151269427,422,21,97145.0,204915.0,0.0,0.0,3993.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
422,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736151632852,12736151635899,423,21,101777.0,213086.0,0.0,0.0,3929.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
423,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736152000807,12736152003975,424,21,95289.0,203629.0,0.0,0.0,4061.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
424,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736152371408,12736152377743,425,21,129281.0,257436.0,0.0,0.0,4077.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
425,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736152743212,12736152746259,426,21,99805.0,207210.0,0.0,0.0,3777.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
426,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736153112009,12736153114976,427,21,95500.0,201319.0,0.0,0.0,3829.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
427,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736153480005,12736153483132,428,21,98087.0,205315.0,0.0,0.0,4073.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
428,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736153846957,12736153849964,429,21,98373.0,205200.0,0.0,0.0,3861.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
429,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736154213630,12736154216676,430,21,96942.0,201724.0,0.0,0.0,3817.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
430,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736154580222,12736154583188,431,21,95485.0,196515.0,0.0,0.0,3785.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
431,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736154946934,12736154949901,432,21,95220.0,197874.0,0.0,0.0,3781.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
432,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736155313365,12736155316412,433,21,97468.0,201471.0,0.0,0.0,3813.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
433,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736155685570,12736155688617,434,21,95056.0,195559.0,0.0,0.0,3861.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
434,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736156053886,12736156056853,435,21,98882.0,208078.0,0.0,0.0,3685.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
435,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736156422443,12736156425449,436,21,98448.0,212184.0,0.0,0.0,3797.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
436,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736156789596,12736156792723,437,21,96171.0,201117.0,0.0,0.0,4029.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
437,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736157158112,12736157161079,438,21,97054.0,200292.0,0.0,0.0,3669.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
438,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736157526909,12736157529956,439,21,100067.0,206917.0,0.0,0.0,3789.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
439,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736157894343,12736157897470,440,21,95081.0,197961.0,0.0,0.0,4041.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
440,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736158262338,12736158265305,441,21,99298.0,208381.0,0.0,0.0,3837.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
441,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736158629452,12736158632418,442,21,97044.0,203277.0,0.0,0.0,3665.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
442,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736158996324,12736158999371,443,21,94850.0,202275.0,0.0,0.0,3825.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
443,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736159364961,12736159368008,444,21,95463.0,210423.0,0.0,0.0,3837.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
444,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736159735923,12736159738970,445,21,97231.0,205182.0,0.0,0.0,3977.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
445,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736160104119,12736160107045,446,21,95620.0,206612.0,0.0,0.0,3717.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
446,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736160473116,12736160476083,447,21,99067.0,212243.0,0.0,0.0,3629.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
447,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736160839788,12736160842755,448,21,96538.0,208709.0,0.0,0.0,3757.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
448,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736161207864,12736161210910,449,21,97404.0,204227.0,0.0,0.0,3917.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
449,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736161577382,12736161580349,450,21,98646.0,208500.0,0.0,0.0,3621.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,24.0,0.0,0.0,0.0,4.0,0.0
450,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736161942611,12736161947663,451,21,103128.0,234795.0,0.0,0.0,7957.0,0.0,12.0,0.0,0.0,0.0,6.0,12.0,0.0,24.0,24.0,0.0,0.0,0.0,12.0,0.0
451,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736162312851,12736162315297,452,21,97194.0,201334.0,0.0,0.0,2697.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
452,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736162679844,12736162682330,453,21,96520.0,192743.0,0.0,0.0,2765.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
453,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736163050806,12736163053292,454,21,96928.0,200093.0,0.0,0.0,2689.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
454,0,1,1280,1280,1024,1024,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736163423693,12736163427020,455,21,97065.0,201405.0,0.0,0.0,4397.0,0.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,24.0,24.0,0.0,0.0,0.0,6.0,0.0
455,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736163795055,12736163797541,456,21,92881.0,189828.0,0.0,0.0,2757.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
456,0,1,1280,1280,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,12736164162489,12736164164975,457,21,96034.0,195669.0,0.0,0.0,2773.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,24.0,0.0,0.0,0.0,2.0,0.0
